area,ap_ratio,avg_temp,avg_humidity,production,max_temp,min_temp,max_relative_humidity,min_relative_humidity,growth_jan,growth_feb,growth_mar,growth_apr,growth_may,growth_jun,growth_jul,growth_aug,growth_sep,growth_oct,growth_nov,growth_dec,harvest_jan,harvest_feb,harvest_mar,harvest_apr,harvest_may,harvest_jun,harvest_jul,harvest_aug,harvest_sep,harvest_oct,harvest_nov,harvest_dec,transplant_month,crop_name_enc,season_enc,district_enc
330,0.2511415525114155,22.5,75.0,1314,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,46
272,0.7371273712737128,22.5,75.0,369,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,47
949,0.20080406263224715,22.5,75.0,4726,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,48
332,0.29225352112676056,22.5,75.0,1136,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,49
164,0.4823529411764706,22.5,75.0,340,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,50
358,0.46736292428198434,22.5,75.0,766,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,51
384,0.1895360315893386,22.5,75.0,2026,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,52
724,0.1858793324775353,22.5,75.0,3895,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,53
497,0.32483660130718955,22.5,75.0,1530,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,54
587,0.3205898416166029,22.5,75.0,1831,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,55
180,0.26666666666666666,22.5,75.0,675,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,56
118,0.1271551724137931,22.5,75.0,928,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,57
637,0.21852487135506005,22.5,75.0,2915,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,58
405,0.21115745568300312,22.5,75.0,1918,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,59
156,0.19597989949748743,22.5,75.0,796,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,60
322,0.3163064833005894,22.5,75.0,1018,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,61
1111,0.32437956204379564,22.5,75.0,3425,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,62
309,0.4775888717156105,22.5,75.0,647,27,18.0,65,85,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,14,0,63
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,0
118,4.72,21.0,62.5,25,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,1
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,2
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,3
58,1.183673469387755,21.0,62.5,49,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,4
107,3.242424242424242,21.0,62.5,33,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,5
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,6
49,3.0625,21.0,62.5,16,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,7
57,3.1666666666666665,21.0,62.5,18,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,8
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,9
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,10
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,11
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,12
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,13
4,4.0,21.0,62.5,1,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,14
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,15
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,16
200,1.1976047904191616,21.0,62.5,167,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,17
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,18
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,19
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,20
20,2.0,21.0,62.5,10,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,21
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,22
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,23
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,24
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,25
19,2.7142857142857144,21.0,62.5,7,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,26
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,27
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,28
812,2.188679245283019,21.0,62.5,371,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,29
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,30
2,inf,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,31
10,2.0,21.0,62.5,5,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,32
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,33
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,34
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,35
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,36
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,37
51,2.4285714285714284,21.0,62.5,21,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,38
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,39
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,40
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,41
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,42
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,43
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,44
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,45
9,2.25,21.0,62.5,4,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,46
3,inf,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,47
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,48
30,2.3076923076923075,21.0,62.5,13,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,49
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,50
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,51
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,52
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,53
82,2.2777777777777777,21.0,62.5,36,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,54
15,1.6666666666666667,21.0,62.5,9,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,55
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,56
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,57
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,58
229,1.846774193548387,21.0,62.5,124,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,59
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,60
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,61
0,,21.0,62.5,0,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,62
111,3.9642857142857144,21.0,62.5,28,25,17.0,40,85,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,15,2,63
854,1.7681159420289856,22.5,60.0,483,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,0
343,1.0854430379746836,22.5,60.0,316,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,1
896,0.8517110266159695,22.5,60.0,1052,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,2
8510,2.4245014245014245,22.5,60.0,3510,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,3
23722,2.3501089756290865,22.5,60.0,10094,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,4
15749,0.24277786341914598,22.5,60.0,64870,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,5
2969,1.868470736312146,22.5,60.0,1589,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,6
5824,2.071860547847741,22.5,60.0,2811,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,7
341,0.3379583746283449,22.5,60.0,1009,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,8
5015,2.296245421245421,22.5,60.0,2184,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,9
956,0.9493545183714002,22.5,60.0,1007,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,10
1899,1.3205841446453408,22.5,60.0,1438,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,11
6656,1.656957928802589,22.5,60.0,4017,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,12
1174,0.5532516493873704,22.5,60.0,2122,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,13
2915,0.19058515854854527,22.5,60.0,15295,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,14
2572,1.0438311688311688,22.5,60.0,2464,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,15
541,2.5046296296296298,22.5,60.0,216,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,16
1270,0.34370771312584575,22.5,60.0,3695,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,17
1368,2.303030303030303,22.5,60.0,594,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,18
905,0.49104720564297344,22.5,60.0,1843,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,19
519,0.6237980769230769,22.5,60.0,832,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,20
14272,0.6776828110161444,22.5,60.0,21060,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,21
2054,0.7092541436464088,22.5,60.0,2896,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,22
1391,2.284072249589491,22.5,60.0,609,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,23
1848,0.7110427087341286,22.5,60.0,2599,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,24
553,0.17679028132992328,22.5,60.0,3128,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,25
812,2.6109324758842445,22.5,60.0,311,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,26
386,0.5769805680119582,22.5,60.0,669,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,27
4034,0.5938466068011188,22.5,60.0,6793,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,28
1386,0.4003466204506066,22.5,60.0,3462,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,29
902,0.7857142857142857,22.5,60.0,1148,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,30
4000,2.8776978417266186,22.5,60.0,1390,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,31
600,0.2745995423340961,22.5,60.0,2185,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,32
1213,0.38228805546801137,22.5,60.0,3173,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,33
550,1.0318949343339587,22.5,60.0,533,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,34
6794,0.1565906838453915,22.5,60.0,43387,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,35
403,1.0689655172413792,22.5,60.0,377,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,36
315,0.9574468085106383,22.5,60.0,329,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,37
954,0.6804564907275321,22.5,60.0,1402,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,38
3540,0.7257072570725708,22.5,60.0,4878,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,39
1493,0.30657084188911704,22.5,60.0,4870,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,40
530,0.41053446940356314,22.5,60.0,1291,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,41
539,1.9458483754512634,22.5,60.0,277,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,42
1912,0.2879951799969875,22.5,60.0,6639,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,43
763,0.27785870356882736,22.5,60.0,2746,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,44
1011,0.75,22.5,60.0,1348,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,45
4526,0.2599954044117647,22.5,60.0,17408,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,46
7760,2.241478913922588,22.5,60.0,3462,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,47
1787,0.3099202219909816,22.5,60.0,5766,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,48
14415,0.27696652960842333,22.5,60.0,52046,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,49
2775,2.8996865203761755,22.5,60.0,957,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,50
1004,2.5809768637532136,22.5,60.0,389,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,51
618,0.824,22.5,60.0,750,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,52
1575,0.3407615750757248,22.5,60.0,4622,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,53
1146,1.839486356340289,22.5,60.0,623,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,54
3226,0.4457032329372755,22.5,60.0,7238,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,55
634,0.8025316455696202,22.5,60.0,790,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,56
10240,0.2636117904492213,22.5,60.0,38845,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,57
1381,0.853522867737948,22.5,60.0,1618,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,58
3044,0.24461587913854066,22.5,60.0,12444,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,59
963,0.7867647058823529,22.5,60.0,1224,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,60
658,0.734375,22.5,60.0,896,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,61
2905,0.7514226590791516,22.5,60.0,3866,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,62
854,0.5126050420168067,22.5,60.0,1666,30,15.0,50,70,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,9,16,2,63
521,0.40387596899224804,26.5,75.0,1290,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,0
1855,0.37181799959911804,26.5,75.0,4989,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,1
136,0.4641638225255973,26.5,75.0,293,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,2
317,0.4953125,26.5,75.0,640,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,3
416,0.33226837060702874,26.5,75.0,1252,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,4
469,0.3357193987115247,26.5,75.0,1397,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,5
296,0.24769874476987447,26.5,75.0,1195,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,6
195,0.5025773195876289,26.5,75.0,388,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,7
352,0.7410526315789474,26.5,75.0,475,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,8
1156,0.3660544648511716,26.5,75.0,3158,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,9
399,0.4865853658536585,26.5,75.0,820,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,10
210,0.4411764705882353,26.5,75.0,476,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,11
533,0.30809248554913293,26.5,75.0,1730,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,12
611,0.4430746918056563,26.5,75.0,1379,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,13
413,0.41843971631205673,26.5,75.0,987,35,18.0,60,90,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,8,17,1,14
